count 1521
0.58 portsweep 0.0000100962
0.58 satan 0.0000181246
0.58 teardrop 0.0000224719
0.59 normal 0.0000283373
0.59 portsweep 0.0000060577
0.59 teardrop 0.0000163432
0.60 normal 0.0000283373
0.60 portsweep 0.0000020192
0.60 satan 0.0000060415
0.60 teardrop 0.0000224719
0.61 normal 0.0000323855
0.61 portsweep 0.0000020192
0.61 satan 0.0000080554
0.61 teardrop 0.0000163432
0.62 back 0.0000020427
0.62 normal 0.0000263132
0.62 portsweep 0.0000080769
0.62 satan 0.0000100692
0.62 smurf 0.0000020243
0.62 teardrop 0.0000143003
0.63 normal 0.0000141687
0.63 portsweep 0.0000141346
0.63 satan 0.0000020138
0.63 teardrop 0.0000081716
0.64 normal 0.0000364337
0.64 portsweep 0.0000040385
0.64 satan 0.0000100692
0.64 teardrop 0.0000122574
0.65 normal 0.0000202410
0.65 portsweep 0.0000060577
0.65 satan 0.0000342354
0.65 teardrop 0.0000122574
0.66 normal 0.0000182169
0.66 portsweep 0.0000020192
0.66 satan 0.0000100692
0.66 teardrop 0.0000081716
0.67 guess_passwd 0.0000018868
0.67 normal 0.0000283373
0.67 portsweep 0.0000040385
0.67 satan 0.0000140969
0.67 teardrop 0.0000122574
0.68 normal 0.0000182169
0.68 portsweep 0.0000020192
0.68 satan 0.0000181246
0.68 teardrop 0.0000081716
0.69 normal 0.0000242892
0.69 perl 0.0000000000
0.69 portsweep 0.0000040385
0.69 satan 0.0000724984
0.69 teardrop 0.0000163432
0.70 normal 0.0000303614
0.70 portsweep 0.0000040385
0.70 satan 0.0000281938
0.70 teardrop 0.0000081716
0.71 back 0.0000020427
0.71 normal 0.0000242892
0.71 portsweep 0.0000020192
0.71 satan 0.0000161108
0.71 teardrop 0.0000122574
0.72 normal 0.0000242892
0.72 portsweep 0.0000020192
0.72 satan 0.0000100692
0.72 teardrop 0.0000081716
0.73 ipsweep 0.0000020048
0.73 normal 0.0000161928
0.73 portsweep 0.0000040385
0.73 rootkit 0.0000000000
0.73 satan 0.0000604154
0.73 teardrop 0.0000163432
0.74 normal 0.0000242892
0.74 portsweep 0.0000040385
0.74 satan 0.0000241661
0.74 teardrop 0.0000081716
0.75 guess_passwd 0.0000018868
0.75 ipsweep 0.0000040096
0.75 normal 0.0000506024
0.75 portsweep 0.0000020192
0.75 satan 0.0000422907
0.75 teardrop 0.0000122574
0.76 normal 0.0000344096
0.76 portsweep 0.0000020192
0.76 satan 0.0000302077
0.76 teardrop 0.0000122574
0.77 normal 0.0000202410
0.77 portsweep 0.0000040385
0.77 satan 0.0000181246
0.77 teardrop 0.0000122574
0.78 normal 0.0000303614
0.78 portsweep 0.0000040385
0.78 satan 0.0000302077
0.78 teardrop 0.0000061287
0.79 normal 0.0000161928
0.79 portsweep 0.0000020192
0.79 satan 0.0000040277
0.79 teardrop 0.0000040858
0.80 guess_passwd 0.0000018868
0.80 ipsweep 0.0000020048
0.80 normal 0.0000283373
0.80 portsweep 0.0000020192
0.80 satan 0.0000443046
0.80 teardrop 0.0000061287
0.81 ipsweep 0.0000020048
0.81 normal 0.0000404819
0.81 portsweep 0.0000040385
0.81 satan 0.0000604154
0.81 teardrop 0.0000040858
0.82 normal 0.0000344096
0.82 portsweep 0.0000040385
0.82 satan 0.0001188169
0.82 teardrop 0.0000061287
0.83 back 0.0000020427
0.83 guess_passwd 0.0000018868
0.83 ipsweep 0.0000040096
0.83 normal 0.0000647711
0.83 portsweep 0.0000020192
0.83 satan 0.0000483323
0.83 teardrop 0.0000040858
0.84 normal 0.0000303614
0.84 portsweep 0.0000040385
0.84 satan 0.0001550661
0.84 teardrop 0.0000061287
0.85 ipsweep 0.0000020048
0.85 normal 0.0000526265
0.85 portsweep 0.0000242308
0.85 satan 0.0001792322
0.85 teardrop 0.0000061287
0.86 guess_passwd 0.0000018868
0.86 ipsweep 0.0000040096
0.86 normal 0.0000506024
0.86 portsweep 0.0000020192
0.86 satan 0.0001308999
0.86 teardrop 0.0000040858
0.87 ipsweep 0.0000020048
0.87 normal 0.0000465542
0.87 portsweep 0.0000060577
0.87 satan 0.0001570799
0.87 teardrop 0.0000061287
0.88 guess_passwd 0.0000018868
0.88 ipsweep 0.0000080192
0.88 normal 0.0000445301
0.88 portsweep 0.0000020192
0.88 satan 0.0000906230
0.88 teardrop 0.0000040858
0.89 guess_passwd 0.0000018868
0.89 ipsweep 0.0000100241
0.89 normal 0.0000303614
0.89 portsweep 0.0000060577
0.89 satan 0.0001228446
0.89 teardrop 0.0000061287
0.90 guess_passwd 0.0000018868
0.90 ipsweep 0.0000140337
0.90 normal 0.0000303614
0.90 portsweep 0.0000040385
0.90 satan 0.0001047199
0.90 teardrop 0.0000040858
0.91 guess_passwd 0.0000037736
0.91 ipsweep 0.0000200481
0.91 normal 0.0000242892
0.91 portsweep 0.0000040385
0.91 satan 0.0001047199
0.91 teardrop 0.0000040858
0.92 guess_passwd 0.0000094340
0.92 ipsweep 0.0000300722
0.92 normal 0.0000344096
0.92 portsweep 0.0000060577
0.92 satan 0.0001268722
0.93 guess_passwd 0.0000113208
0.93 ipsweep 0.0000240577
0.93 normal 0.0000404819
0.93 portsweep 0.0000121154
0.93 satan 0.0001449969
0.94 guess_passwd 0.0000188679
0.94 ipsweep 0.0000180433
0.94 normal 0.0000404819
0.94 portsweep 0.0000020192
0.94 satan 0.0000463184
0.95 guess_passwd 0.0000226415
0.95 ipsweep 0.0000100241
0.95 normal 0.0000425060
0.95 portsweep 0.0000080769
0.95 satan 0.0001470107
0.96 guess_passwd 0.0000132075
0.96 ipsweep 0.0000080192
0.96 normal 0.0000344096
0.96 portsweep 0.0000080769
0.96 satan 0.0000986784
0.97 ipsweep 0.0000060144
0.97 normal 0.0000283373
0.97 portsweep 0.0000080769
0.97 satan 0.0000926369
0.98 ipsweep 0.0000040096
0.98 normal 0.0000283373
0.98 portsweep 0.0000060577
0.98 satan 0.0000906230
0.99 normal 0.0000141687
0.99 portsweep 0.0000868269
0.99 satan 0.0000322215
1.00 back 0.0000102133
1.00 ipsweep 0.0000140337
1.00 neptune 0.0414097723
1.00 normal 0.0095274194
1.00 portsweep 0.0015366346
1.00 satan 0.0002074261




dst_host_same_src_port_rate 618
0.00 back 0.0032703132
0.00 imap 0.0000000000
0.00 multihop 0.0000000000
0.00 neptune 0.2161275548
0.00 normal 0.0664267789
0.00 perl 0.0000000000
0.00 phf 0.0000000000
0.00 pod 0.0000018939
0.00 portsweep 0.0000020192
0.00 rootkit 0.0000000000
0.00 satan 0.0028052863
0.00 spy 0.0000000000
0.00 teardrop 0.0000163432
0.00 warezclient 0.0005105882
0.00 warezmaster 0.0000000000
0.01 back 0.0006904222
0.01 ipsweep 0.0000180433
0.01 neptune 0.0006416824
0.01 normal 0.0427914112
0.01 perl 0.0000000000
0.01 pod 0.0000113636
0.01 satan 0.0000463184
0.01 smurf 0.0000020243
0.01 teardrop 0.0000347293
0.01 warezclient 0.0001214706
0.02 back 0.0002124376
0.02 guess_passwd 0.0000207547
0.02 ipsweep 0.0000661588
0.02 neptune 0.0001376480
0.02 normal 0.0141180688
0.02 pod 0.0000189394
0.02 portsweep 0.0000020192
0.02 satan 0.0000060415
0.02 smurf 0.0000020243
0.02 teardrop 0.0000449438
0.03 back 0.0000980481
0.03 guess_passwd 0.0000207547
0.03 ipsweep 0.0000300722
0.03 neptune 0.0000323878
0.03 normal 0.0086975400
0.03 pod 0.0000132576
0.03 portsweep 0.0000060577
0.03 satan 0.0000060415
0.03 smurf 0.0000040486
0.03 teardrop 0.0000347293
0.04 back 0.0000469814
0.04 guess_passwd 0.0000113208
0.04 ipsweep 0.0000140337
0.04 neptune 0.0000141696
0.04 normal 0.0053962396
0.04 pod 0.0000170455
0.04 portsweep 0.0000040385
0.04 satan 0.0000020138
0.04 smurf 0.0000040486
0.04 teardrop 0.0000490296
0.04 warezclient 0.0000041176
0.05 back 0.0000326827
0.05 guess_passwd 0.0000113208
0.05 ipsweep 0.0000120289
0.05 neptune 0.0000080969
0.05 normal 0.0042647700
0.05 pod 0.0000189394
0.05 portsweep 0.0000060577
0.05 smurf 0.0000020243
0.05 teardrop 0.0000469867
0.06 back 0.0000245120
0.06 guess_passwd 0.0000056604
0.06 ipsweep 0.0000100241
0.06 neptune 0.0000101212
0.06 nmap 0.0000021645
0.06 normal 0.0035016859
0.06 pod 0.0000132576
0.06 portsweep 0.0000020192
0.06 satan 0.0000040277
0.06 teardrop 0.0000367722
0.07 back 0.0000183840
0.07 guess_passwd 0.0000037736
0.07 ipsweep 0.0000020048
0.07 land 0.0000000000
0.07 neptune 0.0000040485
0.07 normal 0.0027406258
0.07 pod 0.0000189394
0.07 portsweep 0.0000080769
0.07 satan 0.0000020138
0.07 smurf 0.0000101214
0.07 teardrop 0.0000469867
0.08 back 0.0000163414
0.08 guess_passwd 0.0000037736
0.08 ipsweep 0.0000040096
0.08 land 0.0000000000
0.08 neptune 0.0000040485
0.08 normal 0.0028033728
0.08 pod 0.0000113636
0.08 portsweep 0.0000020192
0.08 satan 0.0000020138
0.08 smurf 0.0000020243
0.08 teardrop 0.0000347293
0.08 warezclient 0.0000041176
0.09 back 0.0000081707
0.09 guess_passwd 0.0000018868
0.09 imap 0.0000000000
0.09 ipsweep 0.0000060144
0.09 neptune 0.0000040485
0.09 normal 0.0016293972
0.09 pod 0.0000037879
0.09 smurf 0.0000020243
0.09 teardrop 0.0000510725
0.10 back 0.0000081707
0.10 buffer_overflow 0.0000033333
0.10 guess_passwd 0.0000018868
0.10 ipsweep 0.0000020048
0.10 normal 0.0017913249
0.10 pod 0.0000018939
0.10 portsweep 0.0000060577
0.10 satan 0.0000040277
0.10 teardrop 0.0000347293
0.11 back 0.0000081707
0.11 buffer_overflow 0.0000033333
0.11 guess_passwd 0.0000018868
0.11 ipsweep 0.0000020048
0.11 neptune 0.0000020242
0.11 normal 0.0018439514
0.11 pod 0.0000018939
0.11 portsweep 0.0000080769
0.11 satan 0.0000020138
0.11 smurf 0.0000080972
0.11 teardrop 0.0000510725
0.11 warezclient 0.0000020588
0.12 back 0.0000081707
0.12 buffer_overflow 0.0000033333
0.12 guess_passwd 0.0000018868
0.12 ipsweep 0.0000040096
0.12 land 0.0000000000
0.12 normal 0.0018479995
0.12 pod 0.0000037879
0.12 portsweep 0.0000020192
0.12 satan 0.0000040277
0.12 teardrop 0.0000388151
0.13 normal 0.0002368192
0.13 pod 0.0000018939
0.13 portsweep 0.0000020192
0.13 smurf 0.0000020243
0.13 teardrop 0.0000490296
0.14 back 0.0000081707
0.14 buffer_overflow 0.0000033333
0.14 guess_passwd 0.0000018868
0.14 ipsweep 0.0000040096
0.14 neptune 0.0000020242
0.14 normal 0.0018014453
0.14 pod 0.0000018939
0.14 portsweep 0.0000060577
0.14 satan 0.0000040277
0.14 smurf 0.0000020243
0.14 teardrop 0.0000388151
0.14 warezclient 0.0000020588
0.15 nmap 0.0000021645
0.15 normal 0.0002347951
0.15 pod 0.0000018939
0.15 portsweep 0.0000080769
0.15 satan 0.0000020138
0.15 smurf 0.0000101214
0.15 teardrop 0.0000510725
0.16 normal 0.0001963373
0.16 pod 0.0000018939
0.16 portsweep 0.0000020192
0.16 satan 0.0000020138
0.16 teardrop 0.0000510725
0.17 back 0.0000081707
0.17 buffer_overflow 0.0000033333
0.17 guess_passwd 0.0000018868
0.17 imap 0.0000000000
0.17 ipsweep 0.0000020048
0.17 loadmodule 0.0000000000
0.17 neptune 0.0000020242
0.17 nmap 0.0000021645
0.17 normal 0.0020281441
0.17 pod 0.0000018939
0.17 satan 0.0000020138
0.17 smurf 0.0000020243
0.17 teardrop 0.0000367722
0.18 nmap 0.0000021645
0.18 normal 0.0002145542
0.18 pod 0.0000037879
0.18 portsweep 0.0000100962
0.18 satan 0.0000060415
0.18 smurf 0.0000040486
0.18 teardrop 0.0000510725
0.19 normal 0.0001963373
0.19 pod 0.0000018939
0.19 portsweep 0.0000040385
0.19 smurf 0.0000060729
0.19 teardrop 0.0000367722
0.20 back 0.0000081707
0.20 buffer_overflow 0.0000033333
0.20 guess_passwd 0.0000018868
0.20 imap 0.0000000000
0.20 loadmodule 0.0000000000
0.20 neptune 0.0000040485
0.20 normal 0.0022426982
0.20 portsweep 0.0000040385
0.20 satan 0.0000020138
0.20 teardrop 0.0000510725
0.20 warezclient 0.0000102941
0.21 normal 0.0001821686
0.21 smurf 0.0000020243
0.21 teardrop 0.0000347293
0.21 warezclient 0.0000020588
0.22 normal 0.0001922891
0.22 portsweep 0.0000100962
0.22 satan 0.0000060415
0.22 smurf 0.0000060729
0.22 teardrop 0.0000510725
0.23 normal 0.0001821686
0.23 portsweep 0.0000020192
0.23 satan 0.0000020138
0.23 smurf 0.0000060729
0.23 teardrop 0.0000367722
0.24 normal 0.0002408674
0.24 portsweep 0.0000020192
0.24 satan 0.0000020138
0.24 teardrop 0.0000510725
0.25 back 0.0000081707
0.25 buffer_overflow 0.0000033333
0.25 guess_passwd 0.0000018868
0.25 ipsweep 0.0000020048
0.25 loadmodule 0.0000000000
0.25 normal 0.0024997584
0.25 portsweep 0.0000080769
0.25 satan 0.0000020138
0.25 smurf 0.0000020243
0.25 teardrop 0.0000510725
0.26 normal 0.0001943132
0.26 portsweep 0.0000100962
0.26 satan 0.0000040277
0.26 smurf 0.0000040486
0.26 teardrop 0.0000347293
0.27 normal 0.0002186024
0.27 satan 0.0000020138
0.27 smurf 0.0000060729
0.27 teardrop 0.0000531154
0.28 normal 0.0002064578
0.28 portsweep 0.0000020192
0.28 smurf 0.0000020243
0.28 teardrop 0.0000347293
0.29 normal 0.0002287228
0.29 portsweep 0.0000080769
0.29 satan 0.0000020138
0.29 smurf 0.0000020243
0.29 teardrop 0.0000531154
0.30 normal 0.0001821686
0.30 portsweep 0.0000060577
0.30 satan 0.0000040277
0.30 smurf 0.0000060729
0.30 teardrop 0.0000347293
0.31 normal 0.0002287228
0.31 portsweep 0.0000040385
0.31 satan 0.0000040277
0.31 smurf 0.0000040486
0.31 teardrop 0.0000531154
0.32 normal 0.0002206265
0.32 portsweep 0.0000040385
0.32 teardrop 0.0000347293
0.32 warezclient 0.0000185294
0.33 back 0.0000081707
0.33 buffer_overflow 0.0000033333
0.33 guess_passwd 0.0000018868
0.33 ipsweep 0.0000020048
0.33 neptune 0.0000040485
0.33 normal 0.0027689632
0.33 pod 0.0000056818
0.33 portsweep 0.0000040385
0.33 satan 0.0000020138
0.33 smurf 0.0000060729
0.33 teardrop 0.0000531154
0.33 warezclient 0.0000020588
0.34 normal 0.0001841927
0.34 portsweep 0.0000060577
0.34 satan 0.0000040277
0.34 smurf 0.0000040486
0.34 teardrop 0.0000347293
0.34 warezclient 0.0000020588
0.35 normal 0.0001518072
0.35 portsweep 0.0000060577
0.35 satan 0.0000020138
0.35 smurf 0.0000040486
0.35 teardrop 0.0000531154
0.35 warezclient 0.0000288235
0.36 normal 0.0002064578
0.36 portsweep 0.0000040385
0.36 smurf 0.0000040486
0.36 teardrop 0.0000531154
0.36 warezclient 0.0000144118
0.37 normal 0.0001477590
0.37 portsweep 0.0000040385
0.37 satan 0.0000020138
0.37 teardrop 0.0000367722
0.37 warezclient 0.0000061765
0.38 normal 0.0002003855
0.38 portsweep 0.0000080769
0.38 satan 0.0000040277
0.38 smurf 0.0000060729
0.38 teardrop 0.0000531154
0.38 warezclient 0.0000020588
0.39 normal 0.0001841927
0.39 portsweep 0.0000020192
0.39 satan 0.0000020138
0.39 smurf 0.0000060729
0.39 teardrop 0.0000265577
0.40 normal 0.0001902650
0.40 portsweep 0.0000060577
0.40 smurf 0.0000020243
0.40 teardrop 0.0000102145
0.40 warezclient 0.0000061765
0.41 normal 0.0001457349
0.41 portsweep 0.0000020192
0.41 satan 0.0000020138
0.41 teardrop 0.0000081716
0.41 warezclient 0.0000020588
0.42 normal 0.0001133494
0.42 portsweep 0.0000080769
0.42 satan 0.0000040277
0.42 smurf 0.0000080972
0.42 teardrop 0.0000102145
0.43 normal 0.0001538313
0.43 portsweep 0.0000080769
0.43 satan 0.0000020138
0.43 smurf 0.0000040486
0.43 teardrop 0.0000081716
0.44 normal 0.0001659759
0.44 portsweep 0.0000020192
0.44 smurf 0.0000040486
0.44 teardrop 0.0000102145
0.45 normal 0.0001032289
0.45 portsweep 0.0000040385
0.45 satan 0.0000040277
0.45 smurf 0.0000020243
0.45 teardrop 0.0000122574
0.46 normal 0.0001396626
0.46 portsweep 0.0000100962
0.46 satan 0.0000020138
0.46 smurf 0.0000040486
0.46 teardrop 0.0000081716
0.47 normal 0.0001032289
0.47 portsweep 0.0000040385
0.47 satan 0.0000020138
0.47 smurf 0.0000040486
0.47 teardrop 0.0000122574
0.48 normal 0.0000910843
0.48 portsweep 0.0000020192
0.48 smurf 0.0000060729
0.48 teardrop 0.0000081716
0.49 normal 0.0000769156
0.49 portsweep 0.0000060577
0.49 satan 0.0000040277
0.49 teardrop 0.0000122574
0.50 back 0.0000081707
0.50 buffer_overflow 0.0000200000
0.50 ftp_write 0.0000000000
0.50 guess_passwd 0.0000018868
0.50 ipsweep 0.0000040096
0.50 nmap 0.0000043290
0.50 normal 0.0032284329
0.50 pod 0.0000265152
0.50 portsweep 0.0000100962
0.50 rootkit 0.0000000000
0.50 satan 0.0000040277
0.50 smurf 0.0000040486
0.50 teardrop 0.0000102145
0.50 warezclient 0.0000020588
0.51 normal 0.0000586988
0.51 portsweep 0.0000040385
0.51 satan 0.0000020138
0.51 smurf 0.0000060729
0.51 teardrop 0.0000122574
0.52 normal 0.0000688193
0.52 portsweep 0.0000040385
0.52 smurf 0.0000040486
0.52 teardrop 0.0000102145
0.53 normal 0.0000667952
0.53 portsweep 0.0000020192
0.53 satan 0.0000040277
0.53 smurf 0.0000020243
0.53 teardrop 0.0000122574
0.54 normal 0.0000870361
0.54 portsweep 0.0000121154
0.54 satan 0.0000020138
0.54 smurf 0.0000040486
0.54 teardrop 0.0000122574
0.55 normal 0.0000850120
0.55 portsweep 0.0000060577
0.55 satan 0.0000020138
0.55 smurf 0.0000060729
0.55 teardrop 0.0000122574
0.56 normal 0.0000829879
0.56 portsweep 0.0000020192
0.56 smurf 0.0000040486
0.56 teardrop 0.0000143003
0.57 normal 0.0000728675
0.57 portsweep 0.0000020192
0.57 satan 0.0000040277
0.57 smurf 0.0000020243
0.57 teardrop 0.0000122574
0.58 normal 0.0000586988
0.58 portsweep 0.0000161538
0.58 satan 0.0000020138
0.58 smurf 0.0000080972
0.58 teardrop 0.0000102145
0.59 normal 0.0000870361
0.59 portsweep 0.0000020192
0.59 satan 0.0000020138
0.59 smurf 0.0000020243
0.59 teardrop 0.0000040858
0.60 normal 0.0000809638
0.60 portsweep 0.0000020192
0.60 smurf 0.0000040486
0.60 teardrop 0.0000061287
0.60 warezclient 0.0000020588
0.61 normal 0.0000586988
0.61 portsweep 0.0000060577
0.61 satan 0.0000040277
0.61 smurf 0.0000020243
0.61 teardrop 0.0000040858
0.62 normal 0.0000647711
0.62 portsweep 0.0000121154
0.62 satan 0.0000020138
0.62 smurf 0.0000080972
0.62 teardrop 0.0000061287
0.63 normal 0.0000688193
0.63 portsweep 0.0000020192
0.63 satan 0.0000020138
0.63 smurf 0.0000020243
0.63 teardrop 0.0000040858
0.64 normal 0.0000586988
0.64 portsweep 0.0000020192
0.64 smurf 0.0000040486
0.64 teardrop 0.0000061287
0.65 normal 0.0000425060
0.65 portsweep 0.0000100962
0.65 satan 0.0000060415
0.65 smurf 0.0000060729
0.65 teardrop 0.0000061287
0.66 normal 0.0000404819
0.66 portsweep 0.0000060577
0.66 smurf 0.0000040486
0.66 teardrop 0.0000040858
0.67 nmap 0.0000021645
0.67 normal 0.0001113253
0.67 pod 0.0000208333
0.67 portsweep 0.0000040385
0.67 satan 0.0000020138
0.67 teardrop 0.0000061287
0.67 warezclient 0.0000020588
0.68 normal 0.0000465542
0.68 smurf 0.0000040486
0.68 teardrop 0.0000040858
0.69 normal 0.0000728675
0.69 portsweep 0.0000121154
0.69 satan 0.0000060415
0.69 smurf 0.0000060729
0.69 teardrop 0.0000061287
0.70 normal 0.0000526265
0.70 portsweep 0.0000040385
0.70 smurf 0.0000040486
0.70 teardrop 0.0000040858
0.71 imap 0.0000000000
0.71 normal 0.0000607229
0.71 portsweep 0.0000040385
0.71 satan 0.0000020138
0.71 teardrop 0.0000061287
0.71 warezclient 0.0000020588
0.72 normal 0.0000465542
0.72 portsweep 0.0000020192
0.72 smurf 0.0000040486
0.72 teardrop 0.0000040858
0.73 normal 0.0000910843
0.73 portsweep 0.0000100962
0.73 satan 0.0000060415
0.73 smurf 0.0000060729
0.73 teardrop 0.0000020429
0.74 normal 0.0000890602
0.74 portsweep 0.0000060577
0.74 smurf 0.0000040486
0.75 imap 0.0000000000
0.75 normal 0.0000809638
0.75 pod 0.0000094697
0.75 portsweep 0.0000040385
0.75 satan 0.0000020138
0.75 warezclient 0.0000020588
0.76 nmap 0.0000021645
0.76 normal 0.0000546506
0.76 portsweep 0.0000060577
0.76 satan 0.0000020138
0.76 smurf 0.0000040486
0.77 normal 0.0000607229
0.77 portsweep 0.0000060577
0.77 satan 0.0000040277
0.77 smurf 0.0000060729
0.78 imap 0.0000000000
0.78 normal 0.0000546506
0.78 portsweep 0.0000040385
0.78 satan 0.0000020138
0.78 smurf 0.0000040486
0.78 warezclient 0.0000020588
0.79 normal 0.0000769156
0.79 portsweep 0.0000020192
0.80 imap 0.0000000000
0.80 normal 0.0001153735
0.80 pod 0.0000075758
0.80 portsweep 0.0000040385
0.80 satan 0.0000020138
0.80 smurf 0.0000040486
0.80 warezclient 0.0000020588
0.81 nmap 0.0000021645
0.81 normal 0.0000870361
0.81 portsweep 0.0000060577
0.81 satan 0.0000040277
0.81 smurf 0.0000060729
0.82 nmap 0.0000021645
0.82 normal 0.0001558554
0.82 portsweep 0.0000040385
0.82 satan 0.0000020138
0.82 smurf 0.0000040486
0.82 warezclient 0.0000020588
0.83 nmap 0.0000108225
0.83 normal 0.0001032289
0.83 portsweep 0.0000020192
0.83 warezclient 0.0000020588
0.84 nmap 0.0000064935
0.84 normal 0.0001072771
0.84 portsweep 0.0000040385
0.84 satan 0.0000020138
0.84 smurf 0.0000040486
0.85 nmap 0.0000086580
0.85 normal 0.0001659759
0.85 portsweep 0.0000060577
0.85 satan 0.0000020138
0.85 smurf 0.0000060729
0.85 warezclient 0.0000020588
0.86 nmap 0.0000064935
0.86 normal 0.0001376385
0.86 portsweep 0.0000040385
0.86 satan 0.0000020138
0.86 smurf 0.0000040486
0.86 warezclient 0.0000020588
0.87 nmap 0.0000043290
0.87 normal 0.0001902650
0.87 portsweep 0.0000020192
0.87 smurf 0.0000040486
0.88 nmap 0.0000021645
0.88 normal 0.0002327710
0.88 portsweep 0.0000040385
0.88 satan 0.0000020138
0.89 nmap 0.0000043290
0.89 normal 0.0002428915
0.89 portsweep 0.0000060577
0.89 satan 0.0000020138
0.89 smurf 0.0000060729
0.90 nmap 0.0000021645
0.90 normal 0.0001558554
0.90 portsweep 0.0000040385
0.90 satan 0.0000020138
0.90 smurf 0.0000040486
0.91 nmap 0.0000021645
0.91 normal 0.0002266987
0.91 portsweep 0.0000020192
0.91 smurf 0.0000040486
0.92 nmap 0.0000021645
0.92 normal 0.0002307469
0.92 portsweep 0.0000040385
0.92 satan 0.0000020138
0.93 nmap 0.0000021645
0.93 normal 0.0002914698
0.93 portsweep 0.0000040385
0.93 satan 0.0000020138
0.93 smurf 0.0000060729
0.94 nmap 0.0000064935
0.94 normal 0.0002125301
0.94 portsweep 0.0000040385
0.94 satan 0.0000020138
0.94 smurf 0.0000040486
0.95 nmap 0.0000064935
0.95 normal 0.0004918553
0.95 portsweep 0.0000020192
0.95 smurf 0.0000040486
0.96 nmap 0.0000108225
0.96 normal 0.0005566264
0.96 portsweep 0.0000040385
0.96 satan 0.0000040277
0.96 smurf 0.0000020243
0.97 nmap 0.0000064935
0.97 normal 0.0004291083
0.97 portsweep 0.0000060577
0.97 smurf 0.0000040486
0.98 normal 0.0009331082
0.98 portsweep 0.0000040385
0.98 satan 0.0000020138
